"ID";"Leeftijd";"Geboorteland";"RegioS";"Perioden";"MannenEnVrouwen_1"
"4855927";"53715";"G008780";"GM0363";"2003JJ00";"      25"
"4855928";"53715";"G008780";"GM0363";"2004JJ00";"      28"
"4855929";"53715";"G008780";"GM0363";"2005JJ00";"      29"
"4855930";"53715";"G008780";"GM0363";"2006JJ00";"      34"
"4855931";"53715";"G008780";"GM0363";"2007JJ00";"      32"
"4855932";"53715";"G008780";"GM0363";"2008JJ00";"      29"
"4855933";"53715";"G008780";"GM0363";"2009JJ00";"      33"
"4855934";"53715";"G008780";"GM0363";"2010JJ00";"      36"
"4855935";"53715";"G008780";"GM0363";"2011JJ00";"      36"
"4855936";"53715";"G008780";"GM0363";"2012JJ00";"      43"
"4855937";"53715";"G008780";"GM0363";"2013JJ00";"      45"
"4855938";"53715";"G008780";"GM0363";"2014JJ00";"      48"
"4855939";"53715";"G008780";"GM0363";"2015JJ00";"      49"
"4855940";"53715";"G008780";"GM0363";"2016JJ00";"      54"
"4855941";"53715";"G008780";"GM0363";"2017JJ00";"      58"
"4855942";"53715";"G008780";"GM0363";"2018JJ00";"      72"
"4855943";"53715";"G008780";"GM0363";"2019JJ00";"      85"
"4874376";"53715";"G008787";"GM0363";"1996JJ00";"     124"
"4874377";"53715";"G008787";"GM0363";"1997JJ00";"     131"
"4874378";"53715";"G008787";"GM0363";"1998JJ00";"     146"
"4874379";"53715";"G008787";"GM0363";"1999JJ00";"     145"
"4874380";"53715";"G008787";"GM0363";"2000JJ00";"     154"
"4874381";"53715";"G008787";"GM0363";"2001JJ00";"     179"
"4874382";"53715";"G008787";"GM0363";"2002JJ00";"     189"
"4874383";"53715";"G008787";"GM0363";"2003JJ00";"     216"
"4874384";"53715";"G008787";"GM0363";"2004JJ00";"     240"
"4874385";"53715";"G008787";"GM0363";"2005JJ00";"     254"
"4874386";"53715";"G008787";"GM0363";"2006JJ00";"     256"
"4874387";"53715";"G008787";"GM0363";"2007JJ00";"     257"
"4874388";"53715";"G008787";"GM0363";"2008JJ00";"     253"
"4874389";"53715";"G008787";"GM0363";"2009JJ00";"     266"
"4874390";"53715";"G008787";"GM0363";"2010JJ00";"     276"
"4874391";"53715";"G008787";"GM0363";"2011JJ00";"     284"
"4874392";"53715";"G008787";"GM0363";"2012JJ00";"     302"
"4874393";"53715";"G008787";"GM0363";"2013JJ00";"     321"
"4874394";"53715";"G008787";"GM0363";"2014JJ00";"     328"
"4874395";"53715";"G008787";"GM0363";"2015JJ00";"     358"
"4874396";"53715";"G008787";"GM0363";"2016JJ00";"     370"
"4874397";"53715";"G008787";"GM0363";"2017JJ00";"     399"
"4874398";"53715";"G008787";"GM0363";"2018JJ00";"     416"
"4874399";"53715";"G008787";"GM0363";"2019JJ00";"     440"
"4892832";"53715";"G008797";"GM0363";"1996JJ00";"     377"
"4892833";"53715";"G008797";"GM0363";"1997JJ00";"     413"
"4892834";"53715";"G008797";"GM0363";"1998JJ00";"     458"
"4892835";"53715";"G008797";"GM0363";"1999JJ00";"     545"
"4892836";"53715";"G008797";"GM0363";"2000JJ00";"     620"
"4892837";"53715";"G008797";"GM0363";"2001JJ00";"     693"
"4892838";"53715";"G008797";"GM0363";"2002JJ00";"     787"
"4892839";"53715";"G008797";"GM0363";"2003JJ00";"     883"
"4892840";"53715";"G008797";"GM0363";"2004JJ00";"     990"
"4892841";"53715";"G008797";"GM0363";"2005JJ00";"    1082"
"4892842";"53715";"G008797";"GM0363";"2006JJ00";"    1199"
"4892843";"53715";"G008797";"GM0363";"2007JJ00";"    1291"
"4892844";"53715";"G008797";"GM0363";"2008JJ00";"    1425"
"4892845";"53715";"G008797";"GM0363";"2009JJ00";"    1580"
"4892846";"53715";"G008797";"GM0363";"2010JJ00";"    1752"
"4892847";"53715";"G008797";"GM0363";"2011JJ00";"    1908"
"4892848";"53715";"G008797";"GM0363";"2012JJ00";"    2033"
"4892849";"53715";"G008797";"GM0363";"2013JJ00";"    2138"
"4892850";"53715";"G008797";"GM0363";"2014JJ00";"    2280"
"4892851";"53715";"G008797";"GM0363";"2015JJ00";"    2351"
"4892852";"53715";"G008797";"GM0363";"2016JJ00";"    2559"
"4892853";"53715";"G008797";"GM0363";"2017JJ00";"    2674"
"4892854";"53715";"G008797";"GM0363";"2018JJ00";"    2791"
"4892855";"53715";"G008797";"GM0363";"2019JJ00";"    2917"
"4911288";"53715";"G008798";"GM0363";"1996JJ00";"     577"
"4911289";"53715";"G008798";"GM0363";"1997JJ00";"     608"
"4911290";"53715";"G008798";"GM0363";"1998JJ00";"     678"
"4911291";"53715";"G008798";"GM0363";"1999JJ00";"     744"
"4911292";"53715";"G008798";"GM0363";"2000JJ00";"     815"
"4911293";"53715";"G008798";"GM0363";"2001JJ00";"     877"
"4911294";"53715";"G008798";"GM0363";"2002JJ00";"     940"
"4911295";"53715";"G008798";"GM0363";"2003JJ00";"    1008"
"4911296";"53715";"G008798";"GM0363";"2004JJ00";"    1060"
"4911297";"53715";"G008798";"GM0363";"2005JJ00";"    1128"
"4911298";"53715";"G008798";"GM0363";"2006JJ00";"    1172"
"4911299";"53715";"G008798";"GM0363";"2007JJ00";"    1205"
"4911300";"53715";"G008798";"GM0363";"2008JJ00";"    1275"
"4911301";"53715";"G008798";"GM0363";"2009JJ00";"    1324"
"4911302";"53715";"G008798";"GM0363";"2010JJ00";"    1400"
"4911303";"53715";"G008798";"GM0363";"2011JJ00";"    1429"
"4911304";"53715";"G008798";"GM0363";"2012JJ00";"    1492"
"4911305";"53715";"G008798";"GM0363";"2013JJ00";"    1549"
"4911306";"53715";"G008798";"GM0363";"2014JJ00";"    1560"
"4911307";"53715";"G008798";"GM0363";"2015JJ00";"    1657"
"4911308";"53715";"G008798";"GM0363";"2016JJ00";"    1743"
"4911309";"53715";"G008798";"GM0363";"2017JJ00";"    1775"
"4911310";"53715";"G008798";"GM0363";"2018JJ00";"    1830"
"4911311";"53715";"G008798";"GM0363";"2019JJ00";"    1900"
"4929744";"53715";"G008799";"GM0363";"1996JJ00";"     435"
"4929745";"53715";"G008799";"GM0363";"1997JJ00";"     469"
"4929746";"53715";"G008799";"GM0363";"1998JJ00";"     522"
"4929747";"53715";"G008799";"GM0363";"1999JJ00";"     574"
"4929748";"53715";"G008799";"GM0363";"2000JJ00";"     629"
"4929749";"53715";"G008799";"GM0363";"2001JJ00";"     692"
"4929750";"53715";"G008799";"GM0363";"2002JJ00";"     756"
"4929751";"53715";"G008799";"GM0363";"2003JJ00";"     821"
"4929752";"53715";"G008799";"GM0363";"2004JJ00";"     909"
"4929753";"53715";"G008799";"GM0363";"2005JJ00";"     962"
"4929754";"53715";"G008799";"GM0363";"2006JJ00";"    1036"
"4929755";"53715";"G008799";"GM0363";"2007JJ00";"    1093"
"4929756";"53715";"G008799";"GM0363";"2008JJ00";"    1138"
"4929757";"53715";"G008799";"GM0363";"2009JJ00";"    1186"
"4929758";"53715";"G008799";"GM0363";"2010JJ00";"    1264"
"4929759";"53715";"G008799";"GM0363";"2011JJ00";"    1346"
"4929760";"53715";"G008799";"GM0363";"2012JJ00";"    1396"
"4929761";"53715";"G008799";"GM0363";"2013JJ00";"    1459"
"4929762";"53715";"G008799";"GM0363";"2014JJ00";"    1518"
"4929763";"53715";"G008799";"GM0363";"2015JJ00";"    1596"
"4929764";"53715";"G008799";"GM0363";"2016JJ00";"    1719"
"4929765";"53715";"G008799";"GM0363";"2017JJ00";"    1962"
"4929766";"53715";"G008799";"GM0363";"2018JJ00";"    2144"
"4929767";"53715";"G008799";"GM0363";"2019JJ00";"    2309"
"4948200";"53715";"G008807";"GM0363";"1996JJ00";"     667"
"4948201";"53715";"G008807";"GM0363";"1997JJ00";"     685"
"4948202";"53715";"G008807";"GM0363";"1998JJ00";"     744"
"4948203";"53715";"G008807";"GM0363";"1999JJ00";"     791"
"4948204";"53715";"G008807";"GM0363";"2000JJ00";"     857"
"4948205";"53715";"G008807";"GM0363";"2001JJ00";"     903"
"4948206";"53715";"G008807";"GM0363";"2002JJ00";"     964"
"4948207";"53715";"G008807";"GM0363";"2003JJ00";"     985"
"4948208";"53715";"G008807";"GM0363";"2004JJ00";"    1026"
"4948209";"53715";"G008807";"GM0363";"2005JJ00";"    1055"
"4948210";"53715";"G008807";"GM0363";"2006JJ00";"    1090"
"4948211";"53715";"G008807";"GM0363";"2007JJ00";"    1129"
"4948212";"53715";"G008807";"GM0363";"2008JJ00";"    1212"
"4948213";"53715";"G008807";"GM0363";"2009JJ00";"    1285"
"4948214";"53715";"G008807";"GM0363";"2010JJ00";"    1367"
"4948215";"53715";"G008807";"GM0363";"2011JJ00";"    1536"
"4948216";"53715";"G008807";"GM0363";"2012JJ00";"    1639"
"4948217";"53715";"G008807";"GM0363";"2013JJ00";"    1674"
"4948218";"53715";"G008807";"GM0363";"2014JJ00";"    1776"
"4948219";"53715";"G008807";"GM0363";"2015JJ00";"    1876"
"4948220";"53715";"G008807";"GM0363";"2016JJ00";"    2073"
"4948221";"53715";"G008807";"GM0363";"2017JJ00";"    2249"
"4948222";"53715";"G008807";"GM0363";"2018JJ00";"    2417"
"4948223";"53715";"G008807";"GM0363";"2019JJ00";"    2649"
"4966656";"53715";"G008801";"GM0363";"1996JJ00";"      23"
"4966657";"53715";"G008801";"GM0363";"1997JJ00";"      18"
"4966658";"53715";"G008801";"GM0363";"1998JJ00";"      25"
"4966659";"53715";"G008801";"GM0363";"1999JJ00";"      27"
"4966660";"53715";"G008801";"GM0363";"2000JJ00";"      30"
"4966661";"53715";"G008801";"GM0363";"2001JJ00";"      47"
"4966662";"53715";"G008801";"GM0363";"2002JJ00";"      54"
"4966663";"53715";"G008801";"GM0363";"2003JJ00";"      63"
"4966664";"53715";"G008801";"GM0363";"2004JJ00";"      71"
"4966665";"53715";"G008801";"GM0363";"2005JJ00";"      80"
"4966666";"53715";"G008801";"GM0363";"2006JJ00";"      93"
"4966667";"53715";"G008801";"GM0363";"2007JJ00";"     102"
"4966668";"53715";"G008801";"GM0363";"2008JJ00";"     101"
"4966669";"53715";"G008801";"GM0363";"2009JJ00";"     106"
"4966670";"53715";"G008801";"GM0363";"2010JJ00";"     109"
"4966671";"53715";"G008801";"GM0363";"2011JJ00";"     118"
"4966672";"53715";"G008801";"GM0363";"2012JJ00";"     125"
"4966673";"53715";"G008801";"GM0363";"2013JJ00";"     131"
"4966674";"53715";"G008801";"GM0363";"2014JJ00";"     144"
"4966675";"53715";"G008801";"GM0363";"2015JJ00";"     142"
"4966676";"53715";"G008801";"GM0363";"2016JJ00";"     148"
"4966677";"53715";"G008801";"GM0363";"2017JJ00";"     149"
"4966678";"53715";"G008801";"GM0363";"2018JJ00";"     167"
"4966679";"53715";"G008801";"GM0363";"2019JJ00";"     165"
"4985112";"80200";"T001175";"GM0363";"1996JJ00";"   95371"
"4985113";"80200";"T001175";"GM0363";"1997JJ00";"   93356"
"4985114";"80200";"T001175";"GM0363";"1998JJ00";"   92076"
"4985115";"80200";"T001175";"GM0363";"1999JJ00";"   90757"
"4985116";"80200";"T001175";"GM0363";"2000JJ00";"   89348"
"4985117";"80200";"T001175";"GM0363";"2001JJ00";"   88079"
"4985118";"80200";"T001175";"GM0363";"2002JJ00";"   86712"
"4985119";"80200";"T001175";"GM0363";"2003JJ00";"   85310"
"4985120";"80200";"T001175";"GM0363";"2004JJ00";"   84224"
"4985121";"80200";"T001175";"GM0363";"2005JJ00";"   83920"
"4985122";"80200";"T001175";"GM0363";"2006JJ00";"   83884"
"4985123";"80200";"T001175";"GM0363";"2007JJ00";"   83580"
"4985124";"80200";"T001175";"GM0363";"2008JJ00";"   83600"
"4985125";"80200";"T001175";"GM0363";"2009JJ00";"   84157"
"4985126";"80200";"T001175";"GM0363";"2010JJ00";"   85426"
"4985127";"80200";"T001175";"GM0363";"2011JJ00";"   86080"
"4985128";"80200";"T001175";"GM0363";"2012JJ00";"   89586"
"4985129";"80200";"T001175";"GM0363";"2013JJ00";"   92617"
"4985130";"80200";"T001175";"GM0363";"2014JJ00";"   95287"
"4985131";"80200";"T001175";"GM0363";"2015JJ00";"   97516"
"4985132";"80200";"T001175";"GM0363";"2016JJ00";"  100135"
"4985133";"80200";"T001175";"GM0363";"2017JJ00";"  102535"
"4985134";"80200";"T001175";"GM0363";"2018JJ00";"  105580"
"4985135";"80200";"T001175";"GM0363";"2019JJ00";"  107980"
"5003568";"80200";"G008806";"GM0363";"1996JJ00";"   11934"
"5003569";"80200";"G008806";"GM0363";"1997JJ00";"   11864"
"5003570";"80200";"G008806";"GM0363";"1998JJ00";"   12208"
"5003571";"80200";"G008806";"GM0363";"1999JJ00";"   12583"
"5003572";"80200";"G008806";"GM0363";"2000JJ00";"   13040"
"5003573";"80200";"G008806";"GM0363";"2001JJ00";"   13478"
"5003574";"80200";"G008806";"GM0363";"2002JJ00";"   13993"
"5003575";"80200";"G008806";"GM0363";"2003JJ00";"   14482"
"5003576";"80200";"G008806";"GM0363";"2004JJ00";"   15166"
"5003577";"80200";"G008806";"GM0363";"2005JJ00";"   15877"
"5003578";"80200";"G008806";"GM0363";"2006JJ00";"   16731"
"5003579";"80200";"G008806";"GM0363";"2007JJ00";"   17306"
"5003580";"80200";"G008806";"GM0363";"2008JJ00";"   18157"
"5003581";"80200";"G008806";"GM0363";"2009JJ00";"   18846"
"5003582";"80200";"G008806";"GM0363";"2010JJ00";"   19728"
"5003583";"80200";"G008806";"GM0363";"2011JJ00";"   20724"
"5003584";"80200";"G008806";"GM0363";"2012JJ00";"   21871"
"5003585";"80200";"G008806";"GM0363";"2013JJ00";"   23171"
"5003586";"80200";"G008806";"GM0363";"2014JJ00";"   24618"
"5003587";"80200";"G008806";"GM0363";"2015JJ00";"   25962"
"5003588";"80200";"G008806";"GM0363";"2016JJ00";"   27796"
"5003589";"80200";"G008806";"GM0363";"2017JJ00";"   29337"
"5003590";"80200";"G008806";"GM0363";"2018JJ00";"   31252"
"5003591";"80200";"G008806";"GM0363";"2019JJ00";"   33063"
"5022024";"80200";"G008519";"GM0363";"1996JJ00";"     491"
"5022025";"80200";"G008519";"GM0363";"1997JJ00";"     521"
"5022026";"80200";"G008519";"GM0363";"1998JJ00";"     634"
"5022027";"80200";"G008519";"GM0363";"1999JJ00";"     741"
"5022028";"80200";"G008519";"GM0363";"2000JJ00";"     919"
"5022029";"80200";"G008519";"GM0363";"2001JJ00";"    1107"
"5022030";"80200";"G008519";"GM0363";"2002JJ00";"    1346"
"5022031";"80200";"G008519";"GM0363";"2003JJ00";"    1572"
"5022032";"80200";"G008519";"GM0363";"2004JJ00";"    1835"
"5022033";"80200";"G008519";"GM0363";"2005JJ00";"    2065"
"5022034";"80200";"G008519";"GM0363";"2006JJ00";"    2477"
"5022035";"80200";"G008519";"GM0363";"2007JJ00";"    2718"
"5022036";"80200";"G008519";"GM0363";"2008JJ00";"    3036"
"5022037";"80200";"G008519";"GM0363";"2009JJ00";"    3276"
"5022038";"80200";"G008519";"GM0363";"2010JJ00";"    3552"
"5022039";"80200";"G008519";"GM0363";"2011JJ00";"    3791"
"5022040";"80200";"G008519";"GM0363";"2012JJ00";"    4081"
"5022041";"80200";"G008519";"GM0363";"2013JJ00";"    4381"
"5022042";"80200";"G008519";"GM0363";"2014JJ00";"    4710"
"5022043";"80200";"G008519";"GM0363";"2015JJ00";"    5028"
"5022044";"80200";"G008519";"GM0363";"2016JJ00";"    5597"
"5022045";"80200";"G008519";"GM0363";"2017JJ00";"    5970"
"5022046";"80200";"G008519";"GM0363";"2018JJ00";"    6500"
"5022047";"80200";"G008519";"GM0363";"2019JJ00";"    6987"
"5040480";"80200";"G008520";"GM0363";"1996JJ00";"    3029"
"5040481";"80200";"G008520";"GM0363";"1997JJ00";"    3097"
"5040482";"80200";"G008520";"GM0363";"1998JJ00";"    3261"
"5040483";"80200";"G008520";"GM0363";"1999JJ00";"    3475"
"5040484";"80200";"G008520";"GM0363";"2000JJ00";"    3663"
"5040485";"80200";"G008520";"GM0363";"2001JJ00";"    3850"
"5040486";"80200";"G008520";"GM0363";"2002JJ00";"    4016"
"5040487";"80200";"G008520";"GM0363";"2003JJ00";"    4176"
"5040488";"80200";"G008520";"GM0363";"2004JJ00";"    4357"
"5040489";"80200";"G008520";"GM0363";"2005JJ00";"    4593"
"5040490";"80200";"G008520";"GM0363";"2006JJ00";"    4794"
"5040491";"80200";"G008520";"GM0363";"2007JJ00";"    5027"
"5040492";"80200";"G008520";"GM0363";"2008JJ00";"    5309"
"5040493";"80200";"G008520";"GM0363";"2009JJ00";"    5580"
"5040494";"80200";"G008520";"GM0363";"2010JJ00";"    5940"
"5040495";"80200";"G008520";"GM0363";"2011JJ00";"    6369"
"5040496";"80200";"G008520";"GM0363";"2012JJ00";"    6779"
"5040497";"80200";"G008520";"GM0363";"2013JJ00";"    7208"
"5040498";"80200";"G008520";"GM0363";"2014JJ00";"    7700"
"5040499";"80200";"G008520";"GM0363";"2015JJ00";"    8192"
"5040500";"80200";"G008520";"GM0363";"2016JJ00";"    8744"
"5040501";"80200";"G008520";"GM0363";"2017JJ00";"    9381"
"5040502";"80200";"G008520";"GM0363";"2018JJ00";"   10123"
"5040503";"80200";"G008520";"GM0363";"2019JJ00";"   10904"
"5058936";"80200";"G008524";"GM0363";"1996JJ00";"    3942"
"5058937";"80200";"G008524";"GM0363";"1997JJ00";"    3936"
"5058938";"80200";"G008524";"GM0363";"1998JJ00";"    4039"
"5058939";"80200";"G008524";"GM0363";"1999JJ00";"    4102"
"5058940";"80200";"G008524";"GM0363";"2000JJ00";"    4202"
"5058941";"80200";"G008524";"GM0363";"2001JJ00";"    4297"
"5058942";"80200";"G008524";"GM0363";"2002JJ00";"    4345"
"5058943";"80200";"G008524";"GM0363";"2003JJ00";"    4369"
"5058944";"80200";"G008524";"GM0363";"2004JJ00";"    4418"
"5058945";"80200";"G008524";"GM0363";"2005JJ00";"    4554"
"5058946";"80200";"G008524";"GM0363";"2006JJ00";"    4630"
"5058947";"80200";"G008524";"GM0363";"2007JJ00";"    4686"
"5058948";"80200";"G008524";"GM0363";"2008JJ00";"    4777"
"5058949";"80200";"G008524";"GM0363";"2009JJ00";"    4770"
"5058950";"80200";"G008524";"GM0363";"2010JJ00";"    4724"
"5058951";"80200";"G008524";"GM0363";"2011JJ00";"    4725"
"5058952";"80200";"G008524";"GM0363";"2012JJ00";"    4852"
"5058953";"80200";"G008524";"GM0363";"2013JJ00";"    5038"
"5058954";"80200";"G008524";"GM0363";"2014JJ00";"    5290"
"5058955";"80200";"G008524";"GM0363";"2015JJ00";"    5600"
"5058956";"80200";"G008524";"GM0363";"2016JJ00";"    5923"
"5058957";"80200";"G008524";"GM0363";"2017JJ00";"    6226"
"5058958";"80200";"G008524";"GM0363";"2018JJ00";"    6519"
"5058959";"80200";"G008524";"GM0363";"2019JJ00";"    6801"
"5077392";"80200";"G007933";"GM0363";"1996JJ00";"    4461"
"5077393";"80200";"G007933";"GM0363";"1997JJ00";"    4300"
"5077394";"80200";"G007933";"GM0363";"1998JJ00";"    4264"
"5077395";"80200";"G007933";"GM0363";"1999JJ00";"    4254"
"5077396";"80200";"G007933";"GM0363";"2000JJ00";"    4244"
"5077397";"80200";"G007933";"GM0363";"2001JJ00";"    4211"
"5077398";"80200";"G007933";"GM0363";"2002JJ00";"    4272"
"5077399";"80200";"G007933";"GM0363";"2003JJ00";"    4352"
"5077400";"80200";"G007933";"GM0363";"2004JJ00";"    4542"
"5077401";"80200";"G007933";"GM0363";"2005JJ00";"    4650"
"5077402";"80200";"G007933";"GM0363";"2006JJ00";"    4815"
"5077403";"80200";"G007933";"GM0363";"2007JJ00";"    4860"
"5077404";"80200";"G007933";"GM0363";"2008JJ00";"    5019"
"5077405";"80200";"G007933";"GM0363";"2009JJ00";"    5204"
"5077406";"80200";"G007933";"GM0363";"2010JJ00";"    5497"
"5077407";"80200";"G007933";"GM0363";"2011JJ00";"    5820"
"5077408";"80200";"G007933";"GM0363";"2012JJ00";"    6132"
"5077409";"80200";"G007933";"GM0363";"2013JJ00";"    6514"
"5077410";"80200";"G007933";"GM0363";"2014JJ00";"    6885"
"5077411";"80200";"G007933";"GM0363";"2015JJ00";"    7108"
"5077412";"80200";"G007933";"GM0363";"2016JJ00";"    7490"
"5077413";"80200";"G007933";"GM0363";"2017JJ00";"    7704"
"5077414";"80200";"G007933";"GM0363";"2018JJ00";"    8048"
"5077415";"80200";"G007933";"GM0363";"2019JJ00";"    8300"
"5095848";"80200";"G008531";"GM0363";"1996JJ00";"      11"
"5095849";"80200";"G008531";"GM0363";"1997JJ00";"      10"
"5095850";"80200";"G008531";"GM0363";"1998JJ00";"      10"
"5095851";"80200";"G008531";"GM0363";"1999JJ00";"      11"
"5095852";"80200";"G008531";"GM0363";"2000JJ00";"      12"
"5095853";"80200";"G008531";"GM0363";"2001JJ00";"      13"
"5095854";"80200";"G008531";"GM0363";"2002JJ00";"      14"
"5095855";"80200";"G008531";"GM0363";"2003JJ00";"      13"
"5095856";"80200";"G008531";"GM0363";"2004JJ00";"      14"
"5095857";"80200";"G008531";"GM0363";"2005JJ00";"      15"
"5095858";"80200";"G008531";"GM0363";"2006JJ00";"      15"
"5095859";"80200";"G008531";"GM0363";"2007JJ00";"      15"
"5095860";"80200";"G008531";"GM0363";"2008JJ00";"      16"
"5095861";"80200";"G008531";"GM0363";"2009JJ00";"      16"
"5095862";"80200";"G008531";"GM0363";"2010JJ00";"      15"
"5095863";"80200";"G008531";"GM0363";"2011JJ00";"      19"
"5095864";"80200";"G008531";"GM0363";"2012JJ00";"      27"
"5095865";"80200";"G008531";"GM0363";"2013JJ00";"      30"
"5095866";"80200";"G008531";"GM0363";"2014JJ00";"      33"
"5095867";"80200";"G008531";"GM0363";"2015JJ00";"      34"
"5095868";"80200";"G008531";"GM0363";"2016JJ00";"      42"
"5095869";"80200";"G008531";"GM0363";"2017JJ00";"      56"
"5095870";"80200";"G008531";"GM0363";"2018JJ00";"      62"
"5095871";"80200";"G008531";"GM0363";"2019JJ00";"      71"
"5114304";"80200";"G007935";"GM0363";"1996JJ00";"    3497"
"5114305";"80200";"G007935";"GM0363";"1997JJ00";"    3328"
"5114306";"80200";"G007935";"GM0363";"1998JJ00";"    3216"
"5114307";"80200";"G007935";"GM0363";"1999JJ00";"    3121"
"5114308";"80200";"G007935";"GM0363";"2000JJ00";"    3033"
"5114309";"80200";"G007935";"GM0363";"2001JJ00";"    2955"
"5114310";"80200";"G007935";"GM0363";"2002JJ00";"    2920"
"5114311";"80200";"G007935";"GM0363";"2003JJ00";"    2897"
"5114312";"80200";"G007935";"GM0363";"2004JJ00";"    2918"
"5114313";"80200";"G007935";"GM0363";"2005JJ00";"    3178"
"5114314";"80200";"G007935";"GM0363";"2006JJ00";"    3184"
"5114315";"80200";"G007935";"GM0363";"2007JJ00";"    3185"
"5114316";"80200";"G007935";"GM0363";"2008JJ00";"    3199"
"5114317";"80200";"G007935";"GM0363";"2009JJ00";"    3251"
"5114318";"80200";"G007935";"GM0363";"2010JJ00";"    3398"
"5114319";"80200";"G007935";"GM0363";"2011JJ00";"    3549"
"5114320";"80200";"G007935";"GM0363";"2012JJ00";"    3666"
"5114321";"80200";"G007935";"GM0363";"2013JJ00";"    3835"
"5114322";"80200";"G007935";"GM0363";"2014JJ00";"    4000"
"5114323";"80200";"G007935";"GM0363";"2015JJ00";"    4069"
"5114324";"80200";"G007935";"GM0363";"2016JJ00";"    4197"
"5114325";"80200";"G007935";"GM0363";"2017JJ00";"    4293"
"5114326";"80200";"G007935";"GM0363";"2018JJ00";"    4440"
"5114327";"80200";"G007935";"GM0363";"2019JJ00";"    4516"
"5132760";"80200";"G008533";"GM0363";"1996JJ00";"       3"
"5132761";"80200";"G008533";"GM0363";"1997JJ00";"       4"
"5132762";"80200";"G008533";"GM0363";"1998JJ00";"       7"
"5132763";"80200";"G008533";"GM0363";"1999JJ00";"      10"
"5132764";"80200";"G008533";"GM0363";"2000JJ00";"      16"
"5132765";"80200";"G008533";"GM0363";"2001JJ00";"      21"
"5132766";"80200";"G008533";"GM0363";"2002JJ00";"      25"
"5132767";"80200";"G008533";"GM0363";"2003JJ00";"      31"
"5132768";"80200";"G008533";"GM0363";"2004JJ00";"      37"
"5132769";"80200";"G008533";"GM0363";"2005JJ00";"      35"
"5132770";"80200";"G008533";"GM0363";"2006JJ00";"      36"
"5132771";"80200";"G008533";"GM0363";"2007JJ00";"      35"
"5132772";"80200";"G008533";"GM0363";"2008JJ00";"      38"
"5132773";"80200";"G008533";"GM0363";"2009JJ00";"      47"
"5132774";"80200";"G008533";"GM0363";"2010JJ00";"      46"
"5132775";"80200";"G008533";"GM0363";"2011JJ00";"      52"
"5132776";"80200";"G008533";"GM0363";"2012JJ00";"      56"
"5132777";"80200";"G008533";"GM0363";"2013JJ00";"      61"
"5132778";"80200";"G008533";"GM0363";"2014JJ00";"      65"
"5132779";"80200";"G008533";"GM0363";"2015JJ00";"      74"
"5132780";"80200";"G008533";"GM0363";"2016JJ00";"      88"
"5132781";"80200";"G008533";"GM0363";"2017JJ00";"      95"
"5132782";"80200";"G008533";"GM0363";"2018JJ00";"     103"
"5132783";"80200";"G008533";"GM0363";"2019JJ00";"     108"
"5151216";"80200";"G008545";"GM0363";"1996JJ00";"      10"
"5151217";"80200";"G008545";"GM0363";"1997JJ00";"       9"
"5151218";"80200";"G008545";"GM0363";"1998JJ00";"       9"
"5151219";"80200";"G008545";"GM0363";"1999JJ00";"      10"
"5151220";"80200";"G008545";"GM0363";"2000JJ00";"      11"
"5151221";"80200";"G008545";"GM0363";"2001JJ00";"      12"
"5151222";"80200";"G008545";"GM0363";"2002JJ00";"      12"
"5151223";"80200";"G008545";"GM0363";"2003JJ00";"      11"
"5151224";"80200";"G008545";"GM0363";"2004JJ00";"      12"
"5151225";"80200";"G008545";"GM0363";"2005JJ00";"      12"
"5151226";"80200";"G008545";"GM0363";"2006JJ00";"      11"
"5151227";"80200";"G008545";"GM0363";"2007JJ00";"      12"
"5151228";"80200";"G008545";"GM0363";"2008JJ00";"      13"
"5151229";"80200";"G008545";"GM0363";"2009JJ00";"      15"
"5151230";"80200";"G008545";"GM0363";"2010JJ00";"      13"
"5151231";"80200";"G008545";"GM0363";"2011JJ00";"      16"
"5151232";"80200";"G008545";"GM0363";"2012JJ00";"      24"
"5151233";"80200";"G008545";"GM0363";"2013JJ00";"      28"
"5151234";"80200";"G008545";"GM0363";"2014JJ00";"      29"
"5151235";"80200";"G008545";"GM0363";"2015JJ00";"      30"
"5151236";"80200";"G008545";"GM0363";"2016JJ00";"      36"
"5151237";"80200";"G008545";"GM0363";"2017JJ00";"      46"
"5151238";"80200";"G008545";"GM0363";"2018JJ00";"      49"
"5151239";"80200";"G008545";"GM0363";"2019JJ00";"      53"
"5169672";"80200";"G008552";"GM0363";"1996JJ00";"     354"
"5169673";"80200";"G008552";"GM0363";"1997JJ00";"     340"
"5169674";"80200";"G008552";"GM0363";"1998JJ00";"     333"
"5169675";"80200";"G008552";"GM0363";"1999JJ00";"     309"
"5169676";"80200";"G008552";"GM0363";"2000JJ00";"     297"
"5169677";"80200";"G008552";"GM0363";"2001JJ00";"     293"
"5169678";"80200";"G008552";"GM0363";"2002JJ00";"     286"
"5169679";"80200";"G008552";"GM0363";"2003JJ00";"     277"
"5169680";"80200";"G008552";"GM0363";"2004JJ00";"     275"
"5169681";"80200";"G008552";"GM0363";"2005JJ00";"     276"
"5169682";"80200";"G008552";"GM0363";"2006JJ00";"     269"
"5169683";"80200";"G008552";"GM0363";"2007JJ00";"     254"
"5169684";"80200";"G008552";"GM0363";"2008JJ00";"     251"
"5169685";"80200";"G008552";"GM0363";"2009JJ00";"     243"
"5169686";"80200";"G008552";"GM0363";"2010JJ00";"     248"
