"PERIOD","DECL","PRCCODE","PRCCODE_LABEL","INDICATORS","Value","Flag and Footnotes"
"Jan.-Dec. 2013","EUROPEAN UNION (28)","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","585,799,458","(3)"
"Jan.-Dec. 2013","Cyprus","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2013","Cyprus","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","France","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,064,057,300",""
"Jan.-Dec. 2014","France","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","Netherlands","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,612,136,000",""
"Jan.-Dec. 2014","Netherlands","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2014","Germany","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","8,427,960,100",""
"Jan.-Dec. 2014","Germany","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","295,175,508",""
"Jan.-Dec. 2014","Italy","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","877,969,771",""
"Jan.-Dec. 2014","Italy","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2014","United Kingdom","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","4,890,029,000",""
"Jan.-Dec. 2014","United Kingdom","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2014","Ireland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2014","Ireland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","Denmark","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","611,707,782",""
"Jan.-Dec. 2014","Denmark","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(1)"
"Jan.-Dec. 2014","Greece","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","366,446,445",""
"Jan.-Dec. 2014","Greece","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","Portugal","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2014","Portugal","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","10,380,430",""
"Jan.-Dec. 2014","Spain","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","3,200,651,000",""
"Jan.-Dec. 2014","Spain","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","146,677,000",""
"Jan.-Dec. 2014","Belgium","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,934,639,232",""
"Jan.-Dec. 2014","Belgium","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","Luxemburg","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2014","Luxemburg","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","Iceland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(2)"
"Jan.-Dec. 2014","Iceland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","Norway","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","226,641,661",""
"Jan.-Dec. 2014","Norway","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","12,999,398",""
"Jan.-Dec. 2014","Sweden","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","461,816,800",""
"Jan.-Dec. 2014","Sweden","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2014","Finland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","362,851,897",""
"Jan.-Dec. 2014","Finland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","Austria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","878,944,655",""
"Jan.-Dec. 2014","Austria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","14,116,787",""
"Jan.-Dec. 2014","Malta","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2014","Malta","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","Estonia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","163,667,000",""
"Jan.-Dec. 2014","Estonia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","Latvia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","96,727,338",""
"Jan.-Dec. 2014","Latvia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","Lithuania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","316,152,258",""
"Jan.-Dec. 2014","Lithuania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","55,333",""
"Jan.-Dec. 2014","Poland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","3,970,863,300",""
"Jan.-Dec. 2014","Poland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","40,222,800",""
"Jan.-Dec. 2014","Czechia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,820,127,200",""
"Jan.-Dec. 2014","Czechia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","45,157,000",""
"Jan.-Dec. 2014","Slovakia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","231,321,174",""
"Jan.-Dec. 2014","Slovakia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2014","Hungary","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","604,687,000",""
"Jan.-Dec. 2014","Hungary","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","16,535,000",""
"Jan.-Dec. 2014","Romania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,636,901,100",""
"Jan.-Dec. 2014","Romania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","29,097,400",""
"Jan.-Dec. 2014","Bulgaria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","479,390,065",""
"Jan.-Dec. 2014","Bulgaria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2014","Slovenia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2014","Slovenia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2014","Croatia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","329,998,900",""
"Jan.-Dec. 2014","Croatia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2014","EUROPEAN UNION (28)","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","37,500,000,000","(4)"
"Jan.-Dec. 2014","EUROPEAN UNION (28)","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","638,171,858","(3)"
"Jan.-Dec. 2014","Cyprus","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2014","Cyprus","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","France","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,902,546,200",""
"Jan.-Dec. 2015","France","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Netherlands","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,782,554,000",""
"Jan.-Dec. 2015","Netherlands","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2015","Germany","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","8,359,581,900",""
"Jan.-Dec. 2015","Germany","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","361,757,806",""
"Jan.-Dec. 2015","Italy","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,156,084,676",""
"Jan.-Dec. 2015","Italy","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2015","United Kingdom","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","5,197,076,000",""
"Jan.-Dec. 2015","United Kingdom","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2015","Ireland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2015","Ireland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Denmark","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","398,459,475",""
"Jan.-Dec. 2015","Denmark","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(1)"
"Jan.-Dec. 2015","Greece","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","362,752,688",""
"Jan.-Dec. 2015","Greece","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Portugal","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","658,965,037",""
"Jan.-Dec. 2015","Portugal","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","9,369,871",""
"Jan.-Dec. 2015","Spain","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","3,335,719,000",""
"Jan.-Dec. 2015","Spain","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","176,151,000",""
"Jan.-Dec. 2015","Belgium","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,989,922,107",""
"Jan.-Dec. 2015","Belgium","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Luxemburg","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2015","Luxemburg","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Iceland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","21,457,200",""
"Jan.-Dec. 2015","Iceland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Norway","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","227,060,431",""
"Jan.-Dec. 2015","Norway","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","9,120,989",""
"Jan.-Dec. 2015","Sweden","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","460,591,100",""
"Jan.-Dec. 2015","Sweden","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2015","Finland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","403,408,323",""
"Jan.-Dec. 2015","Finland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Austria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","887,100,960",""
"Jan.-Dec. 2015","Austria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","18,547,995",""
"Jan.-Dec. 2015","Malta","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2015","Malta","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Estonia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","144,691,000",""
"Jan.-Dec. 2015","Estonia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Latvia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","88,565,859",""
"Jan.-Dec. 2015","Latvia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Lithuania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","318,384,699",""
"Jan.-Dec. 2015","Lithuania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","51,472",""
"Jan.-Dec. 2015","Poland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","4,024,717,500",""
"Jan.-Dec. 2015","Poland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","51,843,800",""
"Jan.-Dec. 2015","Czechia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,848,437,800",""
"Jan.-Dec. 2015","Czechia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","55,471,400",""
"Jan.-Dec. 2015","Slovakia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","200,951,413",""
"Jan.-Dec. 2015","Slovakia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2015","Hungary","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","598,316,000",""
"Jan.-Dec. 2015","Hungary","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","17,289,000",""
"Jan.-Dec. 2015","Romania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,778,392,200",""
"Jan.-Dec. 2015","Romania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","31,193,600",""
"Jan.-Dec. 2015","Bulgaria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","498,991,535",""
"Jan.-Dec. 2015","Bulgaria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","Slovenia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2015","Slovenia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2015","Croatia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","336,851,700",""
"Jan.-Dec. 2015","Croatia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2015","EUROPEAN UNION (28)","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","38,400,000,000","(4)"
"Jan.-Dec. 2015","EUROPEAN UNION (28)","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","770,947,596","(3)"
"Jan.-Dec. 2015","Cyprus","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2015","Cyprus","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","France","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,963,841,900",""
"Jan.-Dec. 2016","France","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","Netherlands","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,643,741,000",""
"Jan.-Dec. 2016","Netherlands","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2016","Germany","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","8,313,854,000",""
"Jan.-Dec. 2016","Germany","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","363,724,057",""
"Jan.-Dec. 2016","Italy","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,086,068,455",""
"Jan.-Dec. 2016","Italy","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2016","United Kingdom","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","4,932,299,000",""
"Jan.-Dec. 2016","United Kingdom","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2016","Ireland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2016","Ireland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2016","Denmark","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","336,912,107",""
"Jan.-Dec. 2016","Denmark","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(1)"
"Jan.-Dec. 2016","Greece","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","423,719,022",""
"Jan.-Dec. 2016","Greece","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","Portugal","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","673,260,281",""
"Jan.-Dec. 2016","Portugal","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","9,507,339",""
"Jan.-Dec. 2016","Spain","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","3,700,492,000",""
"Jan.-Dec. 2016","Spain","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","226,138,000",""
"Jan.-Dec. 2016","Belgium","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,294,121,040",""
"Jan.-Dec. 2016","Belgium","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","Luxemburg","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2016","Luxemburg","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","Iceland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","23,390,746",""
"Jan.-Dec. 2016","Iceland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","Norway","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","241,489,812",""
"Jan.-Dec. 2016","Norway","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","11,990,477",""
"Jan.-Dec. 2016","Sweden","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","476,717,300",""
"Jan.-Dec. 2016","Sweden","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2016","Finland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","411,542,667",""
"Jan.-Dec. 2016","Finland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","Austria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","907,599,094",""
"Jan.-Dec. 2016","Austria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","19,957,557",""
"Jan.-Dec. 2016","Malta","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2016","Malta","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","Estonia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","141,908,000",""
"Jan.-Dec. 2016","Estonia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","Latvia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","73,692,968",""
"Jan.-Dec. 2016","Latvia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","Lithuania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","311,413,690",""
"Jan.-Dec. 2016","Lithuania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","63,915",""
"Jan.-Dec. 2016","Poland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","4,049,816,400",""
"Jan.-Dec. 2016","Poland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","58,250,600",""
"Jan.-Dec. 2016","Czechia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,868,179,500",""
"Jan.-Dec. 2016","Czechia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","64,800,600",""
"Jan.-Dec. 2016","Slovakia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","205,209,784",""
"Jan.-Dec. 2016","Slovakia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","7,305,253",""
"Jan.-Dec. 2016","Hungary","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","622,020,000",""
"Jan.-Dec. 2016","Hungary","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","19,071,000",""
"Jan.-Dec. 2016","Romania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,763,157,900",""
"Jan.-Dec. 2016","Romania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","31,521,800",""
"Jan.-Dec. 2016","Bulgaria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","504,601,841",""
"Jan.-Dec. 2016","Bulgaria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","Slovenia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2016","Slovenia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
